1.570806327	-1.570806327	-1.570796327	1.570796327	0	0	0	0	0	0	1.755756934	-1.755756824	-1.807165572	1.807150755	-0.051423931	0.051403931	0	0	0	0
1.570819682	-1.570819682	-1.570796327	1.570796327	0	0	0	0	0	0	1.755757773	-1.755757822	-1.807163574	1.807148596	-0.05142508	0.05140524	0	0	0	0
1.570912686	-1.570912684	-1.570796327	1.570796327	0	0	0	0	0	0	1.755764127	-1.755764332	-1.807149105	1.80713397	-0.051433603	0.051413926	0	0	0	0
1.571164986	-1.571164981	-1.570796327	1.570796327	0	0	0	0	0	0	1.755781508	-1.755781867	-1.807109696	1.807094407	-0.051456873	0.051437362	0	0	0	0
1.57165623	-1.571656219	-1.570796327	1.570796327	0	0	0	0	0	0	1.75581543	-1.755815939	-1.807032875	1.807017441	-0.051502263	0.051482924	0	0	0	0
1.572466067	-1.572466045	-1.570796327	1.570796327	0	0	0	0	0	0	1.755871406	-1.75587206	-1.806906171	1.806890603	-0.051577146	0.051557988	0	0	0	0
1.573674144	-1.573674107	-1.570796327	1.570796327	0	0	0	0	0	0	1.755954951	-1.755955744	-1.806717114	1.806701427	-0.051688895	0.051669928	0	0	0	0
1.575360109	-1.57536005	-1.570796327	1.570796327	0	0	0	0	0	0	1.756071577	-1.756072502	-1.806453233	1.806437444	-0.051844884	0.051826119	0	0	0	0
1.57760361	-1.577603522	-1.570796327	1.570796327	0	0	0	0	0	0	1.756226799	-1.756227847	-1.806102056	1.806086186	-0.052052486	0.052033937	0	0	0	0
1.580484295	-1.58048417	-1.570796327	1.570796327	0	0	0	0	0	0	1.756426129	-1.756427292	-1.805651114	1.805635187	-0.052319073	0.052300757	0	0	0	0
1.584081812	-1.584081641	-1.570796327	1.570796327	0	0	0	0	0	0	1.756675081	-1.756676349	-1.805087935	1.805071978	-0.052652019	0.052633953	0	0	0	0
1.588475809	-1.588475581	-1.570796327	1.570796327	0	0	0	0	0	0	1.756979168	-1.756980532	-1.804400048	1.804384091	-0.053058697	0.053040902	0	0	0	0
1.593745934	-1.593745638	-1.570796327	1.570796327	0	0	0	0	0	0	1.757343905	-1.757345351	-1.803574984	1.803559059	-0.053546481	0.053528978	0	0	0	0
1.599971834	-1.599971458	-1.570796327	1.570796327	0	0	0	0	0	0	1.757774804	-1.75777632	-1.80260027	1.802584415	-0.054122742	0.054105557	0	0	0	0
1.607233158	-1.607232688	-1.570796327	1.570796327	0	0	0	0	0	0	1.758277379	-1.758278952	-1.801463436	1.801447691	-0.054794855	0.054778012	0	0	0	0
1.615609553	-1.615608975	-1.570796327	1.570796327	0	0	0	0	0	0	1.758857143	-1.758858759	-1.800152011	1.800136418	-0.055570193	0.055553721	0	0	0	0
1.625180668	-1.625179966	-1.570796327	1.570796327	0	0	0	0	0	0	1.759519611	-1.759521254	-1.798653525	1.79863813	-0.056456128	0.056440057	0	0	0	0
1.63602615	-1.636025308	-1.570796327	1.570796327	0	0	0	0	0	0	1.760270294	-1.760271948	-1.796955507	1.796940358	-0.057460034	0.057444396	0	0	0	0
1.648225648	-1.648224648	-1.570796327	1.570796327	0	0	0	0	0	0	1.761114708	-1.761116355	-1.795045485	1.795030635	-0.058589284	0.058574114	0	0	0	0
1.661858808	-1.661857633	-1.570796327	1.570796327	0	0	0	0	0	0	1.762058365	-1.762059988	-1.792910989	1.792896494	-0.059851251	0.059836584	0	0	0	0
1.67700528	-1.677003909	-1.570796327	1.570796327	0	0	0	0	0	0	1.76310678	-1.763108358	-1.790539548	1.790525466	-0.061253309	0.061239183	0	0	0	0
1.693744559	-1.693742972	-1.570796327	1.570796327	0	0	0	0	0	0	1.764265449	-1.764266963	-1.787918698	1.78790509	-0.062802808	0.062789264	0	0	0	0
1.712104687	-1.712102863	-1.570796327	1.570796327	0	0	0	0	0	0	1.765534695	-1.765536125	-1.785037963	1.785024891	-0.064499872	0.064486949	0	0	0	0
1.731987576	-1.731985496	-1.570796327	1.570796327	0	0	0	0	0	0	1.766902153	-1.766903479	-1.781891744	1.781879261	-0.066326901	0.06631463	0	0	0	0
1.753276164	-1.75327381	-1.570796327	1.570796327	0	0	0	0	0	0	1.768353547	-1.76835475	-1.778475177	1.778463328	-0.068263629	0.068252034	0	0	0	0
1.775853391	-1.775850747	-1.570796327	1.570796327	0	0	0	0	0	0	1.769874603	-1.769875666	-1.774783397	1.774772218	-0.070289792	0.070278887	0	0	0	0
1.799602195	-1.799599245	-1.570796327	1.570796327	0	0	0	0	0	0	1.771451046	-1.771451953	-1.77081154	1.770801057	-0.072385124	0.072374914	0	0	0	0
1.824405514	-1.824402247	-1.570796327	1.570796327	0	0	0	0	0	0	1.773068602	-1.773069337	-1.76655474	1.76654497	-0.07452936	0.074519843	0	0	0	0
1.850146288	-1.850142692	-1.570796327	1.570796327	0	0	0	0	0	0	1.774712995	-1.774713544	-1.762008133	1.761999086	-0.076702234	0.076693399	0	0	0	0
1.876707455	-1.87670352	-1.570796327	1.570796327	0	0	0	0	0	0	1.776369951	-1.776370301	-1.757166855	1.757158529	-0.078883482	0.078875308	0	0	0	0
1.903971954	-1.903967672	-1.570796327	1.570796327	0	0	0	0	0	0	1.778025195	-1.778025335	-1.752026041	1.752018425	-0.081052838	0.081045296	0	0	0	0
1.931822723	-1.931818089	-1.570796327	1.570796327	0	0	0	0	0	0	1.779664452	-1.779664372	-1.746580826	1.746573902	-0.083190038	0.08318309	0	0	0	0
1.960142702	-1.960137711	-1.570796327	1.570796327	0	0	0	0	0	0	1.781273449	-1.781273138	-1.740826345	1.740820086	-0.085274815	0.085268416	0	0	0	0
1.988814828	-1.988809477	-1.570796327	1.570796327	0	0	0	0	0	0	1.78283791	-1.782837359	-1.734757734	1.734752102	-0.087286904	0.087280999	0	0	0	0
2.017722042	-2.017716329	-1.570796327	1.570796327	0	0	0	0	0	0	1.78434356	-1.784342763	-1.728370127	1.728365077	-0.089206041	0.089200566	0	0	0	0
2.046747281	-2.046741207	-1.570796327	1.570796327	0	0	0	0	0	0	1.785776125	-1.785775075	-1.721658661	1.721654137	-0.09101196	0.091006843	0	0	0	0
2.075773484	-2.075767051	-1.570796327	1.570796327	0	0	0	0	0	0	1.787121329	-1.787120022	-1.714618471	1.714614408	-0.092684395	0.092679556	0	0	0	0
2.10468359	-2.104676801	-1.570796327	1.570796327	0	0	0	0	0	0	1.7883649	-1.78836333	-1.707244691	1.707241018	-0.094203082	0.094198431	0	0	0	0
2.133360537	-2.133353399	-1.570796327	1.570796327	0	0	0	0	0	0	1.789492561	-1.789490726	-1.699532458	1.699529091	-0.095547756	0.095543195	0	0	0	0
2.161687265	-2.161679784	-1.570796327	1.570796327	0	0	0	0	0	0	1.790490037	-1.790487935	-1.691476906	1.691473754	-0.09669815	0.096693572	0	0	0	0
2.189546712	-2.189538897	-1.570796327	1.570796327	0	0	0	0	0	0	1.791343055	-1.791340686	-1.683073172	1.683070133	-0.097634001	0.097629291	0	0	0	0
2.216821817	-2.216813678	-1.570796327	1.570796327	0	0	0	0	0	0	1.79203734	-1.792034703	-1.674316389	1.674313356	-0.098335041	0.098330075	0	0	0	0
2.243395915	-2.243387464	-1.570796327	1.570796327	0	0	0	0	0	0	1.792558515	-1.792555612	-1.665201992	1.665198845	-0.09878135	0.098775995	0	0	0	0
2.269176163	-2.269167414	-1.570796327	1.570796327	0	0	0	0	0	0	1.792886141	-1.792882977	-1.655743321	1.655739946	-0.098973512	0.098967643	0	0	0	0
2.294106639	-2.29409761	-1.570796327	1.570796327	0	0	0	0	0	0	1.792990378	-1.792986963	-1.645981471	1.645977774	-0.098943908	0.098937428	0	0	0	0
2.318134597	-2.318125308	-1.570796327	1.570796327	0	0	0	0	0	0	1.792840578	-1.792836927	-1.635959923	1.635955835	-0.09872765	0.098720494	0	0	0	0
2.34120729	-2.341197766	-1.570796327	1.570796327	0	0	0	0	0	0	1.792406092	-1.792402229	-1.625722161	1.625717635	-0.098359853	0.098351987	0	0	0	0
2.363271973	-2.363262242	-1.570796327	1.570796327	0	0	0	0	0	0	1.791656273	-1.791652225	-1.615311665	1.61530668	-0.097875629	0.097867052	0	0	0	0
2.3842759	-2.384265992	-1.570796327	1.570796327	0	0	0	0	0	0	1.790560473	-1.790556273	-1.60477192	1.604766476	-0.097310092	0.097300833	0	0	0	0
2.404166325	-2.404156274	-1.570796327	1.570796327	0	0	0	0	0	0	1.789088042	-1.789083731	-1.594146406	1.594140528	-0.096698355	0.096688476	0	0	0	0
2.422890502	-2.422880345	-1.570796327	1.570796327	0	0	0	0	0	0	1.787208333	-1.787203957	-1.583478605	1.583472342	-0.096075533	0.096065125	0	0	0	0
2.440395685	-2.440385463	-1.570796327	1.570796327	0	0	0	0	0	0	1.784890698	-1.784886309	-1.572812001	1.572805424	-0.095476738	0.095465926	0	0	0	0
2.456629128	-2.456618885	-1.570796327	1.570796327	0	0	0	0	0	0	1.782104488	-1.782100144	-1.562190075	1.56218328	-0.094937083	0.094926023	0	0	0	0
2.471538086	-2.471527869	-1.570796327	1.570796327	0	0	0	0	0	0	1.778819055	-1.778814819	-1.55165631	1.551649416	-0.094491684	0.094480561	0	0	0	0
2.485069811	-2.485059671	-1.570796327	1.570796327	0	0	0	0	0	0	1.775003751	-1.774999694	-1.541254187	1.541247337	-0.094175652	0.094164685	0	0	0	0
2.497171558	-2.497161549	-1.570796327	1.570796327	0	0	0	0	0	0	1.770627928	-1.770624125	-1.53102719	1.531020549	-0.094024101	0.094013541	0	0	0	0
2.507790582	-2.507780761	-1.570796327	1.570796327	0	0	0	0	0	0	1.765660938	-1.76565747	-1.521018799	1.521012557	-0.094072145	0.094062273	0	0	0	0
2.516874136	-2.516864563	-1.570796327	1.570796327	0	0	0	0	0	0	1.760072132	-1.760069088	-1.511272498	1.511266869	-0.094354897	0.094346026	0	0	0	0
2.524369474	-2.524360214	-1.570796327	1.570796327	0	0	0	0	0	0	1.753830862	-1.753828335	-1.501831768	1.501826989	-0.094907472	0.094899945	0	0	0	0
2.530223851	-2.53021497	-1.570796327	1.570796327	0	0	0	0	0	0	1.74690648	-1.746904569	-1.492740092	1.492736424	-0.095764981	0.095759175	0	0	0	0
2.53438452	-2.534376089	-1.570796327	1.570796327	0	0	0	0	0	0	1.739268338	-1.739267149	-1.484040952	1.484038678	-0.096962539	0.096958861	0	0	0	0
2.536798735	-2.536790828	-1.570796327	1.570796327	0	0	0	0	0	0	1.730885788	-1.730885432	-1.47577783	1.475777259	-0.098535259	0.098534148	0	0	0	0
2.537413751	-2.537406445	-1.570796327	1.570796327	0	0	0	0	0	0	1.72172818	-1.721728776	-1.467994209	1.467995671	-0.100518254	0.100520181	0	0	0	0
2.536179338	-2.536172712	-1.570796327	1.570796327	0	0	0	0	0	0	1.711766308	-1.711767977	-1.460732412	1.460736261	-0.102945669	0.102951133	0	0	0	0
2.533103145	-2.533097277	-1.570796327	1.570796327	0	0	0	0	0	0	1.701004067	-1.701006927	-1.454008141	1.454014717	-0.105829339	0.10583882	0	0	0	0
2.528250701	-2.528245658	-1.570796327	1.570796327	0	0	0	0	0	0	1.689478462	-1.689482611	-1.44781047	1.447820066	-0.109158793	0.109172706	0	0	0	0
2.521690051	-2.521685889	-1.570796327	1.570796327	0	0	0	0	0	0	1.677227936	-1.677233452	-1.442127317	1.442140176	-0.112922589	0.112941279	0	0	0	0
2.513489239	-2.513486006	-1.570796327	1.570796327	0	0	0	0	0	0	1.664290931	-1.664297876	-1.436946599	1.436962916	-0.117109285	0.117133029	0	0	0	0
2.503716309	-2.503714043	-1.570796327	1.570796327	0	0	0	0	0	0	1.650705892	-1.650714306	-1.432256235	1.432276154	-0.121707441	0.121736446	0	0	0	0
2.492439308	-2.492438035	-1.570796327	1.570796327	0	0	0	0	0	0	1.636511261	-1.636521168	-1.428044142	1.428067759	-0.126705615	0.12674002	0	0	0	0
2.479726279	-2.479726017	-1.570796327	1.570796327	0	0	0	0	0	0	1.621745482	-1.621756884	-1.424298238	1.424325598	-0.132092366	0.132132239	0	0	0	0
2.465645268	-2.465646023	-1.570796327	1.570796327	0	0	0	0	0	0	1.606446997	-1.60645988	-1.421006441	1.421037541	-0.137856251	0.137901594	0	0	0	0
2.450264318	-2.450266089	-1.570796327	1.570796327	0	0	0	0	0	0	1.590654249	-1.590668579	-1.418156668	1.418191455	-0.14398583	0.144036574	0	0	0	0
2.433651476	-2.43365425	-1.570796327	1.570796327	0	0	0	0	0	0	1.574405683	-1.574421406	-1.415736837	1.41577521	-0.150469662	0.15052567	0	0	0	0
2.415874785	-2.415878539	-1.570796327	1.570796327	0	0	0	0	0	0	1.55773974	-1.557756786	-1.413734865	1.413776673	-0.157296304	0.157357369	0	0	0	0
2.397002291	-2.397006993	-1.570796327	1.570796327	0	0	0	0	0	0	1.540694864	-1.540713141	-1.412138672	1.412183713	-0.164454315	0.164520163	0	0	0	0
2.377102038	-2.377107645	-1.570796327	1.570796327	0	0	0	0	0	0	1.523309499	-1.523328898	-1.410936173	1.410984198	-0.171932254	0.172002541	0	0	0	0
2.356242071	-2.356248531	-1.570796327	1.570796327	0	0	0	0	0	0	1.505622087	-1.505642479	-1.410115287	1.410165997	-0.17971868	0.179792993	0	0	0	0
2.334490435	-2.334497685	-1.570796327	1.570796327	0	0	0	0	0	0	1.487671071	-1.48769231	-1.409663932	1.409716978	-0.187802151	0.187880007	0	0	0	0
2.311915175	-2.311923142	-1.570796327	1.570796327	0	0	0	0	0	0	1.469494894	-1.469516814	-1.409570025	1.409625009	-0.196171226	0.196252075	0	0	0	0
2.288584334	-2.288592938	-1.570796327	1.570796327	0	0	0	0	0	0	1.451132001	-1.451154415	-1.409821484	1.40987796	-0.204814462	0.204897685	0	0	0	0
2.264565959	-2.264575106	-1.570796327	1.570796327	0	0	0	0	0	0	1.432620833	-1.432643539	-1.410406227	1.410463697	-0.21372042	0.213805327	0	0	0	0
2.239928094	-2.239937682	-1.570796327	1.570796327	0	0	0	0	0	0	1.413999834	-1.414022609	-1.411312171	1.41137009	-0.222877657	0.22296349	0	0	0	0
2.214738784	-2.214748701	-1.570796327	1.570796327	0	0	0	0	0	0	1.395307447	-1.395330049	-1.412527235	1.412585007	-0.232274731	0.232360665	0	0	0	0
2.189067112	-2.189077237	-1.570796327	1.570796327	0	0	0	0	0	0	1.376581146	-1.376603316	-1.414038992	1.414095979	-0.241900439	0.241985584	0	0	0	0
2.16299425	-2.163004464	-1.570796327	1.570796327	0	0	0	0	0	0	1.357847131	-1.357868621	-1.415831022	1.415886603	-0.251746316	0.251829802	0	0	0	0
2.136609165	-2.13661936	-1.570796327	1.570796327	0	0	0	0	0	0	1.339124328	-1.339144916	-1.417884327	1.417937944	-0.26180567	0.261886696	0	0	0	0
2.110000953	-2.110011031	-1.570796327	1.570796327	0	0	0	0	0	0	1.320431544	-1.320451035	-1.420179869	1.420231021	-0.272071838	0.272149671	0	0	0	0
2.083258713	-2.083268586	-1.570796327	1.570796327	0	0	0	0	0	0	1.301787586	-1.30180581	-1.422698606	1.422746856	-0.282538156	0.282612136	0	0	0	0
2.05647154	-2.056481131	-1.570796327	1.570796327	0	0	0	0	0	0	1.283211258	-1.283228074	-1.425421498	1.425466468	-0.293197961	0.293267496	0	0	0	0
2.029728534	-2.029737776	-1.570796327	1.570796327	0	0	0	0	0	0	1.264721367	-1.264736659	-1.428329506	1.428370879	-0.30404459	0.304109158	0	0	0	0
2.003118791	-2.003127626	-1.570796327	1.570796327	0	0	0	0	0	0	1.246336719	-1.2463504	-1.431403589	1.431441108	-0.31507138	0.315130529	0	0	0	0
1.976731407	-1.976739791	-1.570796327	1.570796327	0	0	0	0	0	0	1.22807612	-1.228088127	-1.434624706	1.434658177	-0.326271666	0.326325017	0	0	0	0
